,State,Year,Quarter,District_name,Transaction_count,Transaction_amount
11720,rajasthan,2022,2,kota district,2196334,36055197912.070015
11721,rajasthan,2022,2,jhunjhunu district,2196334,25741220480.27944
11722,rajasthan,2022,3,pali district,2196334,16882438860.192509
11723,rajasthan,2022,3,ganganagar district,2196334,22240341715.78325
11724,rajasthan,2022,3,churu district,2196334,17976361125.250355
11725,rajasthan,2022,3,jaipur district,2196334,564818218571.2906
11726,rajasthan,2022,3,baran district,2196334,6742397008.271659
11727,rajasthan,2022,3,bhilwara district,2196334,37982785217.262955
11728,rajasthan,2022,3,banswara district,2196334,4868669663.686186
11729,rajasthan,2022,3,dungarpur district,2196334,3540885656.2172456
11730,rajasthan,2022,3,tonk district,2196334,14504363314.95301
11731,rajasthan,2022,3,jodhpur district,2196334,78522559026.67796
11732,rajasthan,2022,3,karauli district,2196334,8907060018.165571
11733,rajasthan,2022,3,udaipur district,2196334,26920987876.54088
11734,rajasthan,2022,3,dausa district,2196334,17906746198.24476
11735,rajasthan,2022,3,nagaur district,2196334,34696357961.3792
11736,rajasthan,2022,3,bharatpur district,2196334,15557212790.848467
11737,rajasthan,2022,3,barmer district,2196334,27600044726.483513
11738,rajasthan,2022,3,ajmer district,2196334,49547976214.078476
11739,rajasthan,2022,3,chittorgarh district,2196334,15910570305.152487
11740,rajasthan,2022,3,hanumangarh district,2196334,16877518968.368637
11741,rajasthan,2022,3,pratapgarh district,2196334,3978539086.514776
11742,rajasthan,2022,3,sawai madhopur district,2196334,11364739097.257002
11743,rajasthan,2022,3,jalore district,2196334,12265545245.71053
11744,rajasthan,2022,3,bikaner district,2196334,27371553576.152893
11745,rajasthan,2022,3,sikar district,2196334,40269671901.04936
11746,rajasthan,2022,3,dholpur district,2196334,6522103060.292555
11747,rajasthan,2022,3,sirohi district,2196334,7173102737.4551525
11748,rajasthan,2022,3,rajsamand district,2196334,10019131487.496407
11749,rajasthan,2022,3,jaisalmer district,2196334,9725918865.998837
11750,rajasthan,2022,3,bundi district,2196334,7814818175.588694
11751,rajasthan,2022,3,jhalawar district,2196334,9351119284.035149
11752,rajasthan,2022,3,alwar district,2196334,53614596972.029465
11753,rajasthan,2022,3,kota district,2196334,32238127933.327984
11754,rajasthan,2022,3,jhunjhunu district,2196334,24776793676.52417
11755,rajasthan,2022,4,pali district,2196334,19884419970.4767
11756,rajasthan,2022,4,ganganagar district,2196334,25826856912.730366
11757,rajasthan,2022,4,churu district,2196334,20708697989.79863
11758,rajasthan,2022,4,jaipur district,2196334,635458549842.8215
11759,rajasthan,2022,4,baran district,2196334,8386783739.108584
11760,rajasthan,2022,4,bhilwara district,2196334,47886590518.51659
11761,rajasthan,2022,4,banswara district,2196334,5651556910.360752
11762,rajasthan,2022,4,dungarpur district,2196334,4156369821.174698
11763,rajasthan,2022,4,tonk district,2196334,15727892323.59581
11764,rajasthan,2022,4,jodhpur district,2196334,116215227388.41562
11765,rajasthan,2022,4,karauli district,2196334,10633788953.19469
11766,rajasthan,2022,4,udaipur district,2196334,41938245496.56419
11767,rajasthan,2022,4,dausa district,2196334,21761198700.450893
11768,rajasthan,2022,4,nagaur district,2196334,43215070664.43902
11769,rajasthan,2022,4,bharatpur district,2196334,19248137810.647594
11770,rajasthan,2022,4,barmer district,2196334,31377555272.690876
11771,rajasthan,2022,4,ajmer district,2196334,51933913055.11865
11772,rajasthan,2022,4,chittorgarh district,2196334,18083165087.106323
11773,rajasthan,2022,4,hanumangarh district,2196334,19615022393.032665
11774,rajasthan,2022,4,pratapgarh district,2196334,4292007343.0185347
11775,rajasthan,2022,4,sawai madhopur district,2196334,13187564165.09026
11776,rajasthan,2022,4,jalore district,2196334,15044710483.351723
11777,rajasthan,2022,4,bikaner district,2196334,30210151812.097847
11778,rajasthan,2022,4,sikar district,2196334,48095846111.82442
11779,rajasthan,2022,4,dholpur district,2196334,7920407018.54721
11780,rajasthan,2022,4,sirohi district,2196334,8190561974.079561
11781,rajasthan,2022,4,rajsamand district,2196334,11284318473.012938
11782,rajasthan,2022,4,jaisalmer district,2196334,12276117814.198534
11783,rajasthan,2022,4,bundi district,2196334,9265489222.776516
11784,rajasthan,2022,4,jhalawar district,2196334,11281766014.824902
11785,rajasthan,2022,4,alwar district,2196334,61077684974.04574
11786,rajasthan,2022,4,kota district,2196334,37841298987.05793
11787,rajasthan,2022,4,jhunjhunu district,2196334,29279732154.496353
11788,rajasthan,2023,1,pali district,2196334,30545417498.0
11789,rajasthan,2023,1,ganganagar district,2196334,42408661017.0
11790,rajasthan,2023,1,churu district,2196334,34147762001.0
11791,rajasthan,2023,1,jaipur district,2196334,383391511211.0
11792,rajasthan,2023,1,baran district,2196334,12298806556.0
11793,rajasthan,2023,1,bhilwara district,2196334,69684628207.0
11794,rajasthan,2023,1,banswara district,2196334,9767493283.0
11795,rajasthan,2023,1,dungarpur district,2196334,6900946134.0
11796,rajasthan,2023,1,tonk district,2196334,24010143759.0
11797,rajasthan,2023,1,jodhpur district,2196334,103638420860.0
11798,rajasthan,2023,1,karauli district,2196334,18244056586.0
11799,rajasthan,2023,1,udaipur district,2196334,42357660825.0
11800,rajasthan,2023,1,dausa district,2196334,33514469427.0
11801,rajasthan,2023,1,nagaur district,2196334,64697662210.0
11802,rajasthan,2023,1,bharatpur district,2196334,30814946734.0
11803,rajasthan,2023,1,barmer district,2196334,55275431518.0
11804,rajasthan,2023,1,ajmer district,2196334,75097900480.0
11805,rajasthan,2023,1,chittorgarh district,2196334,29276597209.0
11806,rajasthan,2023,1,hanumangarh district,2196334,30282012384.0
11807,rajasthan,2023,1,pratapgarh district,2196334,7286096805.0
11808,rajasthan,2023,1,sawai madhopur district,2196334,21583710029.0
11809,rajasthan,2023,1,jalore district,2196334,25661512035.0
11810,rajasthan,2023,1,bikaner district,2196334,49018889766.0
11811,rajasthan,2023,1,sikar district,2196334,73473038385.0
11812,rajasthan,2023,1,dholpur district,2196334,13667472300.0
11813,rajasthan,2023,1,sirohi district,2196334,13095239851.0
11814,rajasthan,2023,1,rajsamand district,2196334,17003458719.0
11815,rajasthan,2023,1,jaisalmer district,2196334,18251500453.0
11816,rajasthan,2023,1,bundi district,2196334,14857578015.0
11817,rajasthan,2023,1,jhalawar district,2196334,18648043828.0
11818,rajasthan,2023,1,alwar district,2196334,90609216574.0
11819,rajasthan,2023,1,kota district,2196334,49533748966.0
11820,rajasthan,2023,1,jhunjhunu district,2196334,45869342225.0
11821,rajasthan,2023,2,pali district,2196334,34017141062.0
11822,rajasthan,2023,2,ganganagar district,2196334,45965288621.0
11823,rajasthan,2023,2,churu district,2196334,38113001350.0
11824,rajasthan,2023,2,jaipur district,2196334,414094307123.0
11825,rajasthan,2023,2,baran district,2196334,14544076456.0
11826,rajasthan,2023,2,bhilwara district,2196334,76181416686.0
11827,rajasthan,2023,2,banswara district,2196334,11075476953.0
11828,rajasthan,2023,2,dungarpur district,2196334,7578105236.0
11829,rajasthan,2023,2,tonk district,2196334,26680900425.0
11830,rajasthan,2023,2,jodhpur district,2196334,111202183454.0
11831,rajasthan,2023,2,karauli district,2196334,20469546864.0
11832,rajasthan,2023,2,udaipur district,2196334,46209374120.0
11833,rajasthan,2023,2,dausa district,2196334,37535725279.0
11834,rajasthan,2023,2,nagaur district,2196334,69594287612.0
11835,rajasthan,2023,2,bharatpur district,2196334,34710648020.0
11836,rajasthan,2023,2,barmer district,2196334,56589731827.0
11837,rajasthan,2023,2,ajmer district,2196334,82448878689.0
11838,rajasthan,2023,2,chittorgarh district,2196334,32681384338.0
11839,rajasthan,2023,2,hanumangarh district,2196334,33002681443.0
11840,rajasthan,2023,2,pratapgarh district,2196334,8339462758.0
11841,rajasthan,2023,2,sawai madhopur district,2196334,23618456413.0
11842,rajasthan,2023,2,jalore district,2196334,27736556138.0
11843,rajasthan,2023,2,bikaner district,2196334,53282144682.0
11844,rajasthan,2023,2,sikar district,2196334,80007069194.0
11845,rajasthan,2023,2,dholpur district,2196334,14977707390.0
11846,rajasthan,2023,2,sirohi district,2196334,14353134001.0
11847,rajasthan,2023,2,rajsamand district,2196334,18644211804.0
11848,rajasthan,2023,2,jaisalmer district,2196334,19078104653.0
11849,rajasthan,2023,2,bundi district,2196334,17007074554.0
11850,rajasthan,2023,2,jhalawar district,2196334,21098817601.0
11851,rajasthan,2023,2,alwar district,2196334,100096748505.0
11852,rajasthan,2023,2,kota district,2196334,57552911099.0
11853,rajasthan,2023,2,jhunjhunu district,2196334,49969031950.0
11854,sikkim,2018,1,south district,2196334,16098282.748140384
11855,sikkim,2018,1,west district,2196334,7468491.334182342
11856,sikkim,2018,1,east district,2196334,35907388.054869555
11857,sikkim,2018,1,north district,2196334,5176776.803176152
11858,sikkim,2018,2,south district,2196334,27651617.534535274
11859,sikkim,2018,2,west district,2196334,19368446.48352459
11860,sikkim,2018,2,east district,2196334,83823658.19224699
11861,sikkim,2018,2,north district,2196334,12849363.319488723
11862,sikkim,2018,3,south district,2196334,40036375.9623436
11863,sikkim,2018,3,west district,2196334,33797876.56771384
11864,sikkim,2018,3,east district,2196334,133322127.02823457
11865,sikkim,2018,3,north district,2196334,27923847.395025603
11866,sikkim,2018,4,south district,2196334,60113689.048481904
11867,sikkim,2018,4,west district,2196334,51859359.64770544
11868,sikkim,2018,4,east district,2196334,216960325.35148895
11869,sikkim,2018,4,north district,2196334,54207984.03057738
11870,sikkim,2019,1,south district,2196334,76869333.72007152
11871,sikkim,2019,1,west district,2196334,46329216.02416058
11872,sikkim,2019,1,east district,2196334,291845617.9832262
11873,sikkim,2019,1,north district,2196334,42949466.656635895
11874,sikkim,2019,2,south district,2196334,82937894.82004634
11875,sikkim,2019,2,west district,2196334,63325567.8423853
11876,sikkim,2019,2,east district,2196334,538259507.8024242
11877,sikkim,2019,2,north district,2196334,54371272.971085116
11878,sikkim,2019,3,south district,2196334,106415589.26391001
11879,sikkim,2019,3,west district,2196334,66514136.575647816
11880,sikkim,2019,3,east district,2196334,643298304.6767757
11881,sikkim,2019,3,north district,2196334,68488417.92409426
11882,sikkim,2019,4,south district,2196334,121803196.14604722
11883,sikkim,2019,4,west district,2196334,92445262.76900172
11884,sikkim,2019,4,east district,2196334,877636921.1534436
11885,sikkim,2019,4,north district,2196334,84624221.58772576
11886,sikkim,2020,1,south district,2196334,138401236.4081525
11887,sikkim,2020,1,west district,2196334,100981561.51060593
11888,sikkim,2020,1,east district,2196334,729478141.5689781
11889,sikkim,2020,1,north district,2196334,84615332.45666516
11890,sikkim,2020,2,south district,2196334,152837659.21956825
11891,sikkim,2020,2,west district,2196334,121265798.69496223
11892,sikkim,2020,2,east district,2196334,653853477.4965272
11893,sikkim,2020,2,north district,2196334,126661852.85020877
11894,sikkim,2020,3,south district,2196334,202497013.7266165
11895,sikkim,2020,3,west district,2196334,165556236.37028116
11896,sikkim,2020,3,east district,2196334,869648385.4220288
11897,sikkim,2020,3,north district,2196334,163225093.14147198
11898,sikkim,2020,4,south district,2196334,292804584.22659683
11899,sikkim,2020,4,west district,2196334,245657098.12953633
11900,sikkim,2020,4,east district,2196334,1129627876.1171591
11901,sikkim,2020,4,north district,2196334,251186246.6496318
11902,sikkim,2021,1,south district,2196334,310128541.24028677
11903,sikkim,2021,1,west district,2196334,254432217.49525508
11904,sikkim,2021,1,east district,2196334,1432658383.1323361
11905,sikkim,2021,1,north district,2196334,220448584.97284672
11906,sikkim,2021,2,south district,2196334,344012187.23706484
11907,sikkim,2021,2,west district,2196334,248942844.2100811
11908,sikkim,2021,2,east district,2196334,1575867390.7924504
11909,sikkim,2021,2,north district,2196334,256077157.4357005
11910,sikkim,2021,3,south district,2196334,416609481.70282745
11911,sikkim,2021,3,west district,2196334,312940476.16548187
11912,sikkim,2021,3,east district,2196334,1937906268.9017417
11913,sikkim,2021,3,north district,2196334,321880637.03834116
11914,sikkim,2021,4,south district,2196334,546711693.4617904
11915,sikkim,2021,4,west district,2196334,436365769.14490384
11916,sikkim,2021,4,east district,2196334,2791933180.3838186
11917,sikkim,2021,4,north district,2196334,421772618.6452949
11918,sikkim,2022,1,south district,2196334,619438912.3531296
11919,sikkim,2022,1,west district,2196334,468296204.3106276
11920,sikkim,2022,1,east district,2196334,2887894588.7435055
11921,sikkim,2022,1,north district,2196334,391801570.4561584
11922,sikkim,2022,2,south district,2196334,756330708.2028978
11923,sikkim,2022,2,west district,2196334,578171483.8935819
11924,sikkim,2022,2,east district,2196334,3736097005.542384
11925,sikkim,2022,2,north district,2196334,540506472.6682708
11926,sikkim,2022,3,south district,2196334,760409362.3196087
11927,sikkim,2022,3,west district,2196334,503543689.90772784
11928,sikkim,2022,3,east district,2196334,3375012613.0491495
11929,sikkim,2022,3,north district,2196334,523914878.6149709
11930,sikkim,2022,4,south district,2196334,731151545.284701
11931,sikkim,2022,4,west district,2196334,569473212.1510196
11932,sikkim,2022,4,east district,2196334,4615052808.218626
11933,sikkim,2022,4,north district,2196334,542707823.7654651
11934,sikkim,2023,1,south district,2196334,1130114141.0
11935,sikkim,2023,1,west district,2196334,853504549.0
11936,sikkim,2023,1,east district,2196334,4070142377.0
11937,sikkim,2023,1,north district,2196334,708806955.0
11938,sikkim,2023,2,south district,2196334,1313893353.0
11939,sikkim,2023,2,west district,2196334,1009668241.0
11940,sikkim,2023,2,east district,2196334,5266694395.0
11941,sikkim,2023,2,north district,2196334,990094447.0
11942,tamil-nadu,2018,1,tiruchirappalli district,2196334,262528157.21513474
11943,tamil-nadu,2018,1,ramanathapuram district,2196334,45696810.24106984
11944,tamil-nadu,2018,1,krishnagiri district,2196334,253907426.24551624
11945,tamil-nadu,2018,1,cuddalore district,2196334,139521484.6215473
11946,tamil-nadu,2018,1,kancheepuram district,2196334,538409899.0029244
11947,tamil-nadu,2018,1,tiruppur district,2196334,423271979.6901945
11948,tamil-nadu,2018,1,dharmapuri district,2196334,104176495.50900334
11949,tamil-nadu,2018,1,thoothukkudi district,2196334,55782894.98005988
11950,tamil-nadu,2018,1,thanjavur district,2196334,145796314.2349676
11951,tamil-nadu,2018,1,madurai district,2196334,232151304.34595776
11952,tamil-nadu,2018,1,tiruvannamalai district,2196334,91216191.60044219
11953,tamil-nadu,2018,1,salem district,2196334,375963971.67826045
11954,tamil-nadu,2018,1,nagapattinam district,2196334,46160213.432165846
11955,tamil-nadu,2018,1,tirupathur district,2196334,56805034.731481194
11956,tamil-nadu,2018,1,ariyalur district,2196334,28339477.987306528
11957,tamil-nadu,2018,1,chennai district,2196334,4281137762.522443
11958,tamil-nadu,2018,1,the nilgiris district,2196334,55552425.89904122
11959,tamil-nadu,2018,1,erode district,2196334,198072372.78111735
11960,tamil-nadu,2018,1,karur district,2196334,76141519.7297589
11961,tamil-nadu,2018,1,kallakkurichi district,2196334,53643331.73237315
11962,tamil-nadu,2018,1,viluppuram district,2196334,96341148.1997363
11963,tamil-nadu,2018,1,pudukkottai district,2196334,65083487.93183671
11964,tamil-nadu,2018,1,perambalur district,2196334,19364164.454744175
11965,tamil-nadu,2018,1,coimbatore district,2196334,913824434.6276875
11966,tamil-nadu,2018,1,virudhunagar district,2196334,64399880.89336612
11967,tamil-nadu,2018,1,dindigul district,2196334,118771377.44963284
11968,tamil-nadu,2018,1,sivaganga district,2196334,63944318.44032206
11969,tamil-nadu,2018,1,tenkasi district,2196334,39439630.85720312
11970,tamil-nadu,2018,1,chengalpattu district,2196334,1030187164.971631
11971,tamil-nadu,2018,1,kanniyakumari district,2196334,72304912.26185375
11972,tamil-nadu,2018,1,tirunelveli district,2196334,96759984.01749644
11973,tamil-nadu,2018,1,thiruvallur district,2196334,730210413.6566752
11974,tamil-nadu,2018,1,theni district,2196334,54074355.481018536
11975,tamil-nadu,2018,1,ranipet district,2196334,68782429.03208953
